Platin1500,14,31,48,66,84,104,124,146,167,189,212,234,257,281,304,328,351,376,400,424,449,473,498,523,548,573,598,623,649,674,700,725,751,776,802,827,853,878,904,929,955,980,1006,1031,1056,1081,1106,1131,1155,1180,1204,1229,1253,1277,1300,1324,1347,1370,1393,1415,1437,1459,1480,1501,1521,1541,1561,1579,1597,1614,1630,1636,1642,1648,1654,1660,1666,1672,1677,1683,1689,1695,1701,1707,1713,1719,1724,1730,1736,1742,1748,1754,1759,1765,1771,1777,1781,1785,1789,1793,1797,1797
Platin3000,28,59,92,127,162,200,240,281,323,365,408,452,496,541,586,632,678,724,771,819,866,914,962,1010,1059,1107,1156,1205,1254,1304,1353,1403,1452,1502,1552,1602,1651,1701,1751,1801,1850,1900,1950,2000,2049,2099,2148,2197,2246,2295,2343,2392,2440,2488,2535,2583,2630,2676,2723,2769,2814,2859,2903,2947,2990,3032,3074,3114,3154,3193,3230,3267,3302,3335,3368,3398,3404,3410,3415,3421,3427,3433,3439,3445,3451,3457,3463,3468,3474,3480,3486,3492,3498,3504,3509,3515,3521,3527,3533,3538,3542,3546,3550,3554,3558,3558
Platin5000,35,74,114,156,199,246,294,344,394,445,497,551,605,659,715,771,828,886,944,1003,1062,1122,1181,1242,1302,1363,1425,1486,1548,1610,1672,1735,1798,1861,1924,1987,2051,2114,2178,2243,2307,2371,2435,2500,2564,2629,2693,2758,2823,2888,2952,3017,3082,3146,3211,3276,3340,3405,3469,3533,3597,3661,3725,3789,3852,3915,3979,4041,4104,4166,4229,4290,4352,4413,4474,4535,4595,4655,4715,4774,4833,4891,4949,5006,5062,5118,5173,5227,5281,5334,5386,5437,5487,5536,5584,5630,5676,5720,5763,5804,5842,5849,5855,5861,5867,5873,5879,5885,5891,5897,5903,5909,5915,5921,5927,5933,5939,5945,5951,5957,5962,5968,5974,5980,5986,5992,5996,6000,6004,6008,6012,6012
Platin7500,42,86,132,180,228,279,330,383,437,492,548,605,663,721,781,841,903,964,1027,1091,1154,1219,1284,1350,1416,1483,1551,1619,1687,1756,1826,1896,1966,2037,2108,2180,2252,2324,2397,2470,2543,2617,2691,2765,2839,2914,2989,3064,3139,3214,3290,3366,3442,3518,3594,3670,3747,3823,3900,3976,4053,4130,4206,4283,4360,4436,4513,4589,4666,4742,4819,4895,4971,5047,5122,5198,5274,5349,5424,5499,5573,5647,5721,5795,5869,5942,6015,6087,6159,6231,6302,6373,6443,6513,6582,6651,6719,6787,6853,6920,6985,7050,7113,7176,7239,7300,7360,7420,7478,7536,7592,7647,7701,7753,7804,7854,7903,7949,7994,8037,8078,8116,8151,8183,8212,8235,8240,8246,8252,8258,8264,8270,8276,8282,8288,8294,8300,8306,8312,8318,8324,8330,8336,8342,8348,8354,8360,8366,8372,8378,8384,8388,8392,8395,8399,8403,8403
PlatinXL10000,28,63,107,156,208,265,326,387,453,519,588,657,731,803,879,953,1033,1111,1191,1270,1352,1436,1520,1604,1688,1775,1862,1948,2038,2127,2218,2307,2399,2491,2585,2679,2771,2864,2960,3054,3149,3245,3341,3438,3534,3630,3727,3826,3922,4021,4119,4216,4315,4413,4512,4611,4710,4809,4909,5009,5107,5206,5307,5406,5505,5603,5702,5804,5902,6001,6099,6199,6298,6396,6493,6591,6690,6787,6885,6981,7078,7174,7271,7367,7464,7557,7653,7748,7842,7936,8027,8121,8213,8304,8394,8485,8574,8663,8750,8839,8923,9009,9094,9178,9262,9343,9426,9504,9584,9660,9737,9811,9885,9957,10028,10099,10165,10231,10297,10357,10417,10472,10524,10573,10616,10644,10656,10668,10680,10692,10692
PlatinXL15000,40,93,157,232,308,395,486,577,675,773,876,979,1089,1197,1309,1419,1539,1653,1773,1890,2012,2136,2260,2384,2508,2637,2766,2892,3026,3157,3290,3421,3557,3693,3831,3969,4105,4240,4380,4518,4659,4799,4939,5082,5222,5362,5505,5650,5790,5935,6077,6220,6365,6507,6652,6797,6942,7087,7231,7379,7521,7666,7813,7958,8103,8245,8390,8540,8682,8827,8969,9117,9262,9404,9547,9689,9834,9977,10119,10259,10402,10542,10685,10825,10968,11103,11243,11384,11522,11660,11793,11931,12067,12200,12334,12467,12598,12729,12858,12989,13113,13239,13366,13490,13614,13733,13858,13972,14092,14204,14319,14429,14539,14647,14752,14857,14955,15053,15151,15239,15327,15408,15484,15555,15616,15644,15656,15668,15680,15692,15692
PlatinXXL20000,52,123,207,308,408,525,646,767,897,1027,1164,1301,1447,1591,1739,1885,2045,2195,2355,2510,2672,2836,3000,3164,3328,3499,3670,3836,4014,4187,4362,4535,4715,4895,5077,5259,5439,5616,5800,5982,6169,6353,6537,6726,6910,7094,7283,7474,7658,7849,8035,8224,8415,8601,8792,8983,9174,9365,9553,9749,9935,10126,10319,10510,10701,10887,11078,11276,11462,11653,11839,12035,12226,12412,12601,12787,12978,13167,13353,13537,13726,13910,14099,14283,14472,14649,14833,15020,15202,15384,15559,15741,15921,16096,16274,16449,16622,16795,16966,17139,17303,17469,17638,17802,17966,18123,18290,18440,18600,18748,18901,19047,19193,19337,19476,19615,19745,19875,20005,20121,20237,20344,20444,20537,20616,20644,20656,20668,20680,20692,20692
PlatinXXL25000,64,153,257,384,508,655,806,957,1119,1281,1452,1623,1805,1985,2169,2351,2551,2737,2937,3130,3332,3536,3740,3944,4148,4361,4574,4780,5002,5217,5434,5649,5873,6097,6323,6549,6773,6992,7220,7446,7679,7907,8135,8370,8598,8826,9061,9298,9526,9763,9993,10228,10465,10695,10932,11169,11406,11643,11875,12119,12349,12586,12825,13062,13299,13529,13766,14012,14242,14479,14709,14953,15190,15420,15655,15885,16122,16357,16587,16815,17050,17278,17513,17741,17976,18195,18423,18656,18882,19108,19325,19551,19775,19992,20214,20431,20646,20861,21074,21289,21493,21699,21910,22114,22318,22513,22722,22908,23108,23292,23483,23665,23847,24027,24200,24373,24535,24697,24859,25003,25147,25280,25404,25519,25616,25644,25656,25668,25680,25692,25692
PlatinXXL30000,76,183,307,460,608,785,966,1147,1341,1535,1740,1945,2163,2379,2599,2817,3057,3279,3519,3750,3992,4236,4480,4724,4968,5223,5478,5724,5990,6247,6506,6763,7031,7299,7569,7839,8107,8368,8640,8910,9189,9461,9733,10014,10286,10558,10839,11122,11394,11677,11951,12232,12515,12789,13072,13355,13638,13921,14197,14489,14763,15046,15331,15614,15897,16171,16454,16748,17022,17305,17579,17871,18154,18428,18709,18983,19266,19547,19821,20093,20374,20646,20927,21199,21480,21741,22013,22292,22562,22832,23091,23361,23629,23888,24154,24413,24670,24927,25182,25439,25683,25929,26182,26426,26670,26903,27154,27376,27616,27836,28065,28283,28501,28717,28924,29131,29325,29519,29713,29885,30057,30216,30364,30501,30616,30644,30656,30668,30680,30692,30692
PlatinXXL35000,88,213,357,536,708,915,1126,1337,1563,1789,2028,2267,2521,2773,3029,3283,3563,3821,4101,4370,4652,4936,5220,5504,5788,6085,6382,6668,6978,7277,7578,7877,8189,8501,8815,9129,9441,9744,10060,10374,10699,11015,11331,11658,11974,12290,12617,12946,13262,13591,13909,14236,14565,14883,15212,15541,15870,16199,16519,16859,17177,17506,17837,18166,18495,18813,19142,19484,19802,20131,20449,20789,21118,21436,21763,22081,22410,22737,23055,23371,23698,24014,24341,24657,24984,25287,25603,25928,26242,26556,26857,27171,27483,27784,28094,28395,28694,28993,29290,29589,29873,30159,30454,30738,31022,31293,31586,31844,32124,32380,32647,32901,33155,33407,33648,33889,34115,34341,34567,34767,34967,35152,35324,35483,35616,35644,35656,35668,35680,35692,35692
PlatinXXL40000,100,243,407,612,808,1045,1286,1527,1785,2043,2316,2589,2879,3167,3459,3749,4069,4363,4683,4990,5312,5636,5960,6284,6608,6947,7286,7612,7966,8307,8650,8991,9347,9703,10061,10419,10775,11120,11480,11838,12209,12569,12929,13302,13662,14022,14395,14770,15130,15505,15867,16240,16615,16977,17352,17727,18102,18477,18841,19229,19591,19966,20343,20718,21093,21455,21830,22220,22582,22957,23319,23707,24082,24444,24817,25179,25554,25927,26289,26649,27022,27382,27755,28115,28488,28833,29193,29564,29922,30280,30623,30981,31337,31680,32034,32377,32718,33059,33398,33739,34063,34389,34726,35050,35374,35683,36018,36312,36632,36924,37229,37519,37809,38097,38372,38647,38905,39163,39421,39649,39877,40088,40284,40465,40616,40644,40656,40668,40680,40692,40692
PlatinXXL45000,112,273,457,688,908,1175,1446,1717,2007,2297,2604,2911,3237,3561,3889,4215,4575,4905,5265,5610,5972,6336,6700,7064,7428,7809,8190,8556,8954,9337,9722,10105,10505,10905,11307,11709,12109,12496,12900,13302,13719,14123,14527,14946,15350,15754,16173,16594,16998,17419,17825,18244,18665,19071,19492,19913,20334,20755,21163,21599,22005,22426,22849,23270,23691,24097,24518,24956,25362,25783,26189,26625,27046,27452,27871,28277,28698,29117,29523,29927,30346,30750,31169,31573,31992,32379,32783,33200,33602,34004,34389,34791,35191,35576,35974,36359,36742,37125,37506,37889,38253,38619,38998,39362,39726,40073,40450,40780,41140,41468,41811,42137,42463,42787,43096,43405,43695,43985,44275,44531,44787,45024,45244,45447,45616,45644,45656,45668,45680,45692,45692
PlatinXXL50000,124,303,507,764,1008,1305,1606,1907,2229,2551,2892,3233,3595,3955,4319,4681,5081,5447,5847,6230,6632,7036,7440,7844,8248,8671,9094,9500,9942,10367,10794,11219,11663,12107,12553,12999,13443,13872,14320,14766,15229,15677,16125,16590,17038,17486,17951,18418,18866,19333,19783,20248,20715,21165,21632,22099,22566,23033,23485,23969,24419,24886,25355,25822,26289,26739,27206,27692,28142,28609,29059,29543,30010,30460,30925,31375,31842,32307,32757,33205,33670,34118,34583,35031,35496,35925,36373,36836,37282,37728,38155,38601,39045,39472,39914,40341,40766,41191,41614,42039,42443,42849,43270,43674,44078,44463,44882,45248,45648,46012,46393,46755,47117,47477,47820,48163,48485,48807,49129,49413,49697,49960,50204,50429,50616,50644,50656,50668,50680,50692,50692
PlatinXXL55000,136,333,557,840,1108,1435,1766,2097,2451,2805,3180,3555,3953,4349,4749,5147,5587,5989,6429,6850,7292,7736,8180,8624,9068,9533,9998,10444,10930,11397,11866,12333,12821,13309,13799,14289,14777,15248,15740,16230,16739,17231,17723,18234,18726,19218,19729,20242,20734,21247,21741,22252,22765,23259,23772,24285,24798,25311,25807,26339,26833,27346,27861,28374,28887,29381,29894,30428,30922,31435,31929,32461,32974,33468,33979,34473,34986,35497,35991,36483,36994,37486,37997,38489,39000,39471,39963,40472,40962,41452,41921,42411,42899,43368,43854,44323,44790,45257,45722,46189,46633,47079,47542,47986,48430,48853,49314,49716,50156,50556,50975,51373,51771,52167,52544,52921,53275,53629,53983,54295,54607,54896,55164,55411,55616,55644,55656,55668,55680,55692,55692
PlatinXXL60000,148,363,607,916,1208,1565,1926,2287,2673,3059,3468,3877,4311,4743,5179,5613,6093,6531,7011,7470,7952,8436,8920,9404,9888,10395,10902,11388,11918,12427,12938,13447,13979,14511,15045,15579,16111,16624,17160,17694,18249,18785,19321,19878,20414,20950,21507,22066,22602,23161,23699,24256,24815,25353,25912,26471,27030,27589,28129,28709,29247,29806,30367,30926,31485,32023,32582,33164,33702,34261,34799,35379,35938,36476,37033,37571,38130,38687,39225,39761,40318,40854,41411,41947,42504,43017,43553,44108,44642,45176,45687,46221,46753,47264,47794,48305,48814,49323,49830,50339,50823,51309,51814,52298,52782,53243,53746,54184,54664,55100,55557,55991,56425,56857,57268,57679,58065,58451,58837,59177,59517,59832,60124,60393,60616,60644,60656,60668,60680,60692,60692
PlatinXXL65000,160,393,657,992,1308,1695,2086,2477,2895,3313,3756,4199,4669,5137,5609,6079,6599,7073,7593,8090,8612,9136,9660,10184,10708,11257,11806,12332,12906,13457,14010,14561,15137,15713,16291,16869,17445,18000,18580,19158,19759,20339,20919,21522,22102,22682,23285,23890,24470,25075,25657,26260,26865,27447,28052,28657,29262,29867,30451,31079,31661,32266,32873,33478,34083,34665,35270,35900,36482,37087,37669,38297,38902,39484,40087,40669,41274,41877,42459,43039,43642,44222,44825,45405,46008,46563,47143,47744,48322,48900,49453,50031,50607,51160,51734,52287,52838,53389,53938,54489,55013,55539,56086,56610,57134,57633,58178,58652,59172,59644,60139,60609,61079,61547,61992,62437,62855,63273,63691,64059,64427,64768,65084,65375,65616,65644,65656,65668,65680,65692,65692
Carat2700,0,2,4,7,17,28,39,51,63,76,88,102,115,129,143,158,173,188,203,219,235,251,268,285,302,319,337,355,373,392,411,430,450,470,490,510,531,551,572,594,615,637,659,681,703,726,749,772,794,818,841,864,888,911,935,959,983,1007,1031,1055,1080,1103,1127,1152,1177,1201,1232,1263,1293,1324,1355,1385,1416,1447,1477,1502,1526,1551,1575,1600,1623,1647,1672,1696,1720,1743,1767,1791,1814,1838,1861,1884,1907,1930,1952,1975,1997,2020,2041,2063,2085,2106,2127,2148,2168,2188,2209,2228,2248,2267,2286,2305,2323,2341,2359,2377,2394,2411,2427,2443,2459,2475,2490,2506,2520,2535,2549,2563,2577,2590,2603,2615,2628,2639,2651,2661,2671,2681,2690,2700,2700
Carat3750,8,18,28,38,49,60,71,84,98,111,125,140,154,170,186,202,218,236,253,271,289,308,326,346,365,385,405,427,448,469,491,514,536,560,583,607,631,655,680,706,731,756,782,808,834,861,888,915,942,969,997,1025,1052,1080,1108,1137,1165,1194,1222,1251,1281,1310,1339,1368,1398,1428,1458,1487,1517,1547,1577,1607,1638,1668,1698,1728,1765,1802,1839,1876,1912,1949,1986,2022,2059,2089,2119,2149,2179,2210,2240,2270,2299,2329,2358,2389,2418,2447,2476,2505,2535,2563,2592,2620,2648,2677,2705,2733,2760,2787,2815,2842,2869,2896,2923,2949,2975,3000,3027,3052,3076,3102,3126,3150,3174,3197,3220,3244,3266,3287,3310,3330,3352,3372,3392,3412,3430,3450,3468,3486,3503,3521,3538,3555,3571,3587,3603,3617,3632,3645,3659,3673,3685,3697,3709,3719,3729,3740,3750,3750
Carat4800,8,18,28,39,50,62,75,89,102,117,133,148,164,180,197,214,232,250,269,287,306,326,346,367,387,408,431,452,476,498,521,545,569,594,618,644,669,694,720,747,773,800,827,854,883,911,939,967,996,1025,1055,1084,1114,1144,1174,1204,1234,1265,1296,1327,1360,1391,1423,1455,1487,1519,1551,1583,1616,1649,1682,1715,1748,1781,1814,1847,1881,1915,1948,1982,2016,2049,2083,2117,2151,2185,2219,2261,2302,2343,2383,2424,2465,2506,2547,2587,2621,2656,2690,2724,2757,2791,2825,2859,2893,2927,2960,2994,3027,3060,3093,3126,3159,3192,3224,3257,3289,3321,3353,3385,3417,3448,3479,3511,3542,3573,3604,3634,3664,3694,3724,3753,3782,3812,3841,3869,3897,3925,3952,3981,4008,4034,4061,4087,4113,4139,4164,4189,4214,4238,4262,4286,4310,4332,4355,4377,4399,4421,4441,4461,4482,4501,4521,4539,4558,4575,4594,4610,4628,4644,4660,4675,4691,4705,4719,4732,4745,4758,4768,4779,4790,4800,4800
Carat6500,8,17,28,38,50,61,74,87,101,116,131,147,164,181,199,217,235,254,274,293,313,334,355,377,400,422,446,469,494,519,544,568,594,621,648,676,704,732,761,791,820,849,879,910,941,972,1004,1036,1068,1101,1133,1166,1200,1234,1268,1302,1337,1372,1407,1441,1477,1513,1549,1586,1622,1659,1695,1732,1770,1807,1845,1883,1922,1960,1997,2036,2075,2114,2153,2193,2232,2271,2310,2350,2390,2430,2470,2511,2550,2590,2631,2672,2712,2753,2794,2834,2875,2915,2956,2998,3039,3087,3134,3182,3230,3278,3326,3374,3421,3469,3510,3551,3592,3633,3673,3713,3754,3795,3836,3876,3917,3956,3997,4037,4077,4117,4157,4197,4237,4275,4315,4354,4393,4432,4471,4510,4547,4586,4624,4662,4700,4738,4775,4811,4848,4885,4922,4958,4994,5030,5066,5100,5136,5171,5205,5240,5274,5308,5341,5373,5406,5439,5471,5503,5535,5566,5597,5628,5657,5687,5717,5746,5775,5804,5832,5859,5886,5913,5938,5964,5989,6014,6038,6062,6085,6108,6130,6152,6173,6194,6215,6233,6253,6272,6291,6309,6326,6344,6360,6376,6392,6406,6420,6434,6446,6458,6469,6480,6490,6500,6500
CaratXL8500,4,12,22,34,48,63,79,97,116,137,158,180,202,226,250,276,302,329,356,385,414,444,474,505,536,568,602,636,669,705,740,776,813,850,887,926,964,1004,1043,1084,1125,1166,1207,1250,1292,1336,1380,1423,1467,1512,1557,1603,1649,1695,1742,1790,1837,1885,1933,1981,2029,2079,2128,2178,2227,2278,2328,2379,2429,2480,2533,2584,2636,2688,2741,2793,2846,2898,2951,3004,3058,3112,3166,3219,3272,3327,3381,3436,3490,3545,3599,3654,3708,3764,3819,3874,3929,3984,4039,4094,4149,4204,4260,4314,4370,4425,4480,4535,4590,4645,4700,4755,4810,4865,4919,4973,5028,5083,5137,5191,5245,5299,5352,5406,5460,5513,5566,5619,5671,5724,5776,5828,5880,5932,5983,6035,6085,6135,6187,6236,6286,6336,6385,6434,6483,6532,6580,6628,6675,6722,6768,6815,6861,6906,6952,6996,7041,7085,7129,7171,7214,7256,7299,7340,7380,7421,7460,7500,7538,7576,7614,7651,7688,7724,7760,7794,7829,7862,7895,7927,7959,7990,8021,8050,8080,8107,8135,8162,8188,8213,8238,8262,8285,8307,8328,8347,8367,8384,8402,8418,8432,8446,8458,8468,8477,8483,8489,8494,8500,8500
